path,classification,size,sha256,modified_time_low_trust,relevant_runner_task,potential_exposure_level,parsed_successfully
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0064_240640000001_240650000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0064_240640000001_240650000000.json","untracked","783","fc6563f66561955bee3935654b2e886a7a8f0a5183ad318a004c624b29fd949c","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0065_240650000001_240660000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0065_240650000001_240660000000.json","untracked","784","2ee30360c274058a8cf89a8660db19ac402fbb3d53cf98378b2b075dd9cc94a5","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0066_240660000001_240670000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0066_240660000001_240670000000.json","untracked","784","c081176f558f172dd18f7aea1afd8213457d089c490502665fbdc68d3efc6376","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0067_240670000001_240680000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0067_240670000001_240680000000.json","untracked","782","bacf682750f7e26dc70bf6aa3cde5339d32967775ae8e0e0f4adae33b227834b","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0068_240680000001_240690000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0068_240680000001_240690000000.json","untracked","784","c56158e9fc80ffbe12cf9e366a06ca45b189fabb6d101953ff0e978b4b8e6caa","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0069_240690000001_240700000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0069_240690000001_240700000000.json","untracked","783","2704da8b27a660c10d8524d6f364b696ba6fa75c2f3d613ec13ab3fa01877b96","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0070_240700000001_240710000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0070_240700000001_240710000000.json","untracked","784","11b9e3562220ec52cc71980414d75ff57e2c8f94b206d2766a64ab89fb4a6f01","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0071_240710000001_240720000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0071_240710000001_240720000000.json","untracked","784","3f243a0141f4aa2ff3f22a5d40c5f4707b2ffb177a9326aa6822127fe4c221bc","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0072_240720000001_240730000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0072_240720000001_240730000000.json","untracked","784","d5226e5a26db45451d7a72352bfa1ba421df611fa4ea6e747eb5bcb07ba3ad2b","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0073_240730000001_240740000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0073_240730000001_240740000000.json","untracked","784","4212500fe1aa9bab5b97d05f514f0af579cd2c8b7769e057a0f9a4cda230eafc","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0074_240740000001_240750000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0074_240740000001_240750000000.json","untracked","784","ba4b9b8637a76d243ab98eb4dcdb92e35ccb85d4dfe10c3fecbbd4a60baabf5a","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0075_240750000001_240760000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0075_240750000001_240760000000.json","untracked","784","83531d34b96e47219b9cc0a01fb9de82c7a29d6a121af2c9b85e0075225df97e","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0076_240760000001_240770000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0076_240760000001_240770000000.json","untracked","784","9ee91e8dbfab5e77df80d43ed7ef8117051e0acad729b076964a8f79003d167a","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0077_240770000001_240780000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0077_240770000001_240780000000.json","untracked","784","50b8a4f32ece36d989c9f038e9d8ba11bde959ad961799008540bab1b0d38bea","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0078_240780000001_240790000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0078_240780000001_240790000000.json","untracked","784","321e7d1dd8d3e6c8575cefc199a1c7fc53c4382a576566158c81cb8685396649","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0079_240790000001_240800000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0079_240790000001_240800000000.json","untracked","784","d17e5efd5bd4a8961d1aa6708aab4f4bc6f50b4e184430f7c89c53c5884b9a1a","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0080_240800000001_240810000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0080_240800000001_240810000000.json","untracked","784","b0b662f3ae830abd18c8182f15038bf11a034a23db8974eaa02f13d9d896b9e1","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0081_240810000001_240820000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0081_240810000001_240820000000.json","untracked","784","bd4a64f38dc9828b5a044b9f8f7fcbf0a8408ab0762e1cf1ac348edc976834f6","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0082_240820000001_240830000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0082_240820000001_240830000000.json","untracked","784","33d9156f3215741e093752b8a9d8c66c15140d1d8f6714232b53ab03434a0a55","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0083_240830000001_240840000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0083_240830000001_240840000000.json","untracked","784","6dffee931513dee7586ec1cd9cee3802ae3dfa3f026bf346770ffeb170771df1","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0084_240840000001_240850000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0084_240840000001_240850000000.json","untracked","784","bf3ef1fb6e4c92283e0f099ebe05557e0493ff3538ef2152a920a07e849ec105","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0085_240850000001_240860000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0085_240850000001_240860000000.json","untracked","784","d7b27055b66e326fd92634ab51b25c0340adb44b86e90256e38ab97d00e4840f","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0086_240860000001_240870000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0086_240860000001_240870000000.json","untracked","784","69edc7bbf1debf1157fb25d2c8fc812bf264795cc91d23a56fc994f464f16de6","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0087_240870000001_240880000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0087_240870000001_240880000000.json","untracked","784","5db61ed46caa5f93c621ec7a4fadaf06cdde4aa52281971bb40fbeb3eb071920","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0088_240880000001_240890000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0088_240880000001_240890000000.json","untracked","784","0184d7c1460ef4a0c4a7f330b898e550d49a8f7222e0ae5068250b1842beb27a","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0089_240890000001_240900000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0089_240890000001_240900000000.json","untracked","784","b0c124f6caa298623db4090df572a3a3fdbefccee79e9acc36cd857744b1ea6f","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0090_240900000001_240910000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0090_240900000001_240910000000.json","untracked","784","1a825b35da5880d50352c20a6661638f11fa0b4d65a1aa739b6254db1d7cbba3","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0091_240910000001_240920000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0091_240910000001_240920000000.json","untracked","784","e7fdf9ca027648c58dd20547018222911a1a7381c14e01ee80757f2f03157b9e","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0092_240920000001_240930000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0092_240920000001_240930000000.json","untracked","784","ba170a9142543cc78f4c8202f344e4219ab0526fc6f8fe7589556519dc8fea2b","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0093_240930000001_240940000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0093_240930000001_240940000000.json","untracked","784","04404c81cbbc2bf8d99335e69dd3b0ffdcecde50103d126ccab8660d3b69e0b7","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0094_240940000001_240950000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0094_240940000001_240950000000.json","untracked","784","d581732da165a0e6dcac6e6ebe31b0fb429ded2f1654cbe83126872fd52ea64b","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0095_240950000001_240960000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0095_240950000001_240960000000.json","untracked","784","b43ab19aaed2847c0e74f63eb39d297c7d6e6d8a0c58e00892fcb8f2adeec3b4","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0096_240960000001_240970000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0096_240960000001_240970000000.json","untracked","784","953cf1abf89197d82ef5bbd288764a47b9c3be69ae1202ed802724166019da8b","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0097_240970000001_240980000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0097_240970000001_240980000000.json","untracked","784","3cca7f57794b9fb47767406494e31f002fbd2423df56b3e630b177e6d2784cf6","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0098_240980000001_240990000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0098_240980000001_240990000000.json","untracked","783","31999d2f0b31cdd8053199be332669273d30a541ab6a296e40a81c30325bb272","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0099_240990000001_241000000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0099_240990000001_241000000000.json","untracked","784","3e1205b37470f2a2ca9da26fed29c448de1a03356d40ba0da88c91ccfd745347","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0100_241000000001_241010000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0100_241000000001_241010000000.json","untracked","784","85d11fd67b24ded36eb168187853c407d128fa8f3696fbdb6c970bd57c7013ac","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0101_241010000001_241020000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0101_241010000001_241020000000.json","untracked","784","56cb0b6ca7b2dbd856c2fd156b9e638df46986ea7db1a9a2a4f9dba711fedb16","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0102_241020000001_241030000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0102_241020000001_241030000000.json","untracked","784","1ecc07d35b339901b6ac02492e79b08253c7dd18952d7342073aa380351af2d5","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0103_241030000001_241040000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0103_241030000001_241040000000.json","untracked","784","1d0ed67944f70aa74ee35bf5746ad31340b9d6f0021f55a57b5e4802ffa8e10a","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0104_241040000001_241050000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0104_241040000001_241050000000.json","untracked","784","c912e63578f99ad172ef06de92f8f5c397191ba07cf96b6d80ac7f996da72457","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0105_241050000001_241060000000.candidates.txt","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"reproduce_audit_20260713/formal_shadow/output/direct/formal_1p6b_final/y/chunk_0105_241050000001_241060000000.json","untracked","784","f04b809ea8aad2047ea2a0a24bab7db5a3cd4c2891434d7885130deb1d040e42","2026-07-13T03:05:55.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
